1675900800000,0.39750000,0.40920000,0.37260000,0.38190000,526681339.00000000,1675987199999,206981490.60350000,255958,250575924.00000000,98553873.53920000,0
1675987200000,0.38180000,0.38780000,0.37710000,0.38170000,279931749.00000000,1676073599999,107300522.30040000,129469,139730701.00000000,53554602.22960000,0
1676073600000,0.38180000,0.38410000,0.37980000,0.38330000,123179600.00000000,1676159999999,47064308.76160000,59338,54359454.00000000,20769517.17620000,0
1676160000000,0.38340000,0.38500000,0.37160000,0.37470000,135976322.00000000,1676246399999,51727784.25320000,70222,62447787.00000000,23753707.62880000,0
1676246400000,0.37470000,0.37830000,0.36120000,0.37030000,382768169.00000000,1676332799999,141477064.78390000,158099,190350024.00000000,70362221.96610000,0
1676332800000,0.37030000,0.38390000,0.36440000,0.38190000,372274074.00000000,1676419199999,138499878.27980000,160722,196180773.00000000,72994759.07150000,0
1676419200000,0.38190000,0.40240000,0.37650000,0.40110000,370966882.00000000,1676505599999,143859246.60860000,150550,183280682.00000000,71037186.52480000,0
1676505600000,0.40100000,0.40480000,0.38400000,0.38410000,450636395.00000000,1676591999999,179200203.66610000,193412,225043586.00000000,89555461.71700000,0
1676592000000,0.38410000,0.40000000,0.38090000,0.39500000,358052399.00000000,1676678399999,139644124.63960000,149639,187919337.00000000,73283588.77340000,0
1676678400000,0.39490000,0.39760000,0.39110000,0.39430000,145625421.00000000,1676764799999,57400872.44260000,73236,69380555.00000000,27349230.45210000,0
1676764800000,0.39420000,0.39810000,0.38450000,0.38630000,237992952.00000000,1676851199999,93146713.93620000,120434,116193819.00000000,45470936.49970000,0
1676851200000,0.38620000,0.40900000,0.37740000,0.39840000,557018367.00000000,1676937599999,220336014.73630000,224246,278894507.00000000,110244972.67100000,0
1676937600000,0.39850000,0.40250000,0.38720000,0.39190000,448284088.00000000,1677023999999,176374645.49010000,170551,225085280.00000000,88578978.10160000,0
1677024000000,0.39200000,0.39770000,0.38280000,0.39530000,389277544.00000000,1677110399999,151813602.90110000,161983,199048660.00000000,77597400.09160000,0
1677110400000,0.39530000,0.39790000,0.38530000,0.38820000,348351954.00000000,1677196799999,136524364.78950000,151055,185760178.00000000,72805734.05080000,0
1677196800000,0.38830000,0.39080000,0.37230000,0.37830000,356652233.00000000,1677283199999,136442442.72470000,157595,183601515.00000000,70283824.55920000,0
1677283200000,0.37830000,0.37950000,0.36920000,0.37780000,179723963.00000000,1677369599999,67647646.42280000,84703,84230523.00000000,31703256.83370000,0
1677369600000,0.37790000,0.38070000,0.37450000,0.37790000,130843027.00000000,1677455999999,49371646.17900000,69576,62587386.00000000,23616970.26890000,0
1677456000000,0.37790000,0.38010000,0.37080000,0.37850000,421412885.00000000,1677542399999,158457633.89790000,145975,225350589.00000000,84706976.96650000,0
1677542400000,0.37850000,0.38270000,0.37190000,0.37620000,371401256.00000000,1677628799999,140007695.98650000,149317,200818042.00000000,75668334.92490000,0
1677715200000,0.38360000,0.38460000,0.37370000,0.37720000,281873061.00000000,1677801599999,106574977.81960000,107723,148617496.00000000,56165347.59980000,0
1677801600000,0.37720000,0.38060000,0.35390000,0.37740000,490515388.00000000,1677887999999,179848857.53240000,214243,248898448.00000000,91277825.61240000,0
1677888000000,0.37730000,0.38000000,0.36800000,0.37350000,164275250.00000000,1677974399999,61584809.55910000,85530,75858816.00000000,28438133.48030000,0
1677974400000,0.37350000,0.37740000,0.36530000,0.36680000,163637644.00000000,1678060799999,60724189.19320000,80980,73390639.00000000,27236882.61870000,0
1678060800000,0.36680000,0.37430000,0.35890000,0.36950000,428373378.00000000,1678147199999,156725004.03170000,158156,233387734.00000000,85297016.32800000,0
1678147200000,0.36960000,0.38440000,0.36690000,0.38010000,562644274.00000000,1678233599999,210785141.38080000,230481,293439451.00000000,109833962.03850000,0
1678233600000,0.38020000,0.40180000,0.37230000,0.38890000,682406723.00000000,1678319999999,265136639.34850000,325672,344589959.00000000,133859502.21580000,0
1678320000000,0.38890000,0.39760000,0.36390000,0.37060000,655014119.00000000,1678406399999,252341948.97590000,304944,317289093.00000000,122389927.78780000,0
1678406400000,0.37060000,0.37520000,0.35710000,0.37000000,541098785.00000000,1678492799999,198898835.54730000,264359,273214134.00000000,100420182.85220000,0
1678492800000,0.36990000,0.37410000,0.35820000,0.36380000,342981412.00000000,1678579199999,125158363.74020000,196161,170461652.00000000,62199052.22680000,0
1678579200000,0.36370000,0.37150000,0.34730000,0.37140000,389760071.00000000,1678665599999,140064897.66270000,206750,188167005.00000000,67677461.36090000,0
1678665600000,0.37130000,0.38000000,0.35530000,0.37240000,556402600.00000000,1678751999999,204984639.52700000,295723,289315654.00000000,106611381.15470000,0
1678752000000,0.37240000,0.38700000,0.36470000,0.37240000,544803822.00000000,1678838399999,203995643.07250000,283108,268646880.00000000,100592504.25160000,0
1678838400000,0.37240000,0.37570000,0.35600000,0.35890000,385093409.00000000,1678924799999,140863011.94570000,198592,189758340.00000000,69424022.91860000,0
1678924800000,0.35890000,0.36700000,0.35620000,0.36470000,259083315.00000000,1679011199999,93875787.50290000,132174,129201218.00000000,46815132.43500000,0
1679011200000,0.36480000,0.38250000,0.36200000,0.37980000,405873760.00000000,1679097599999,151029086.06370000,199685,209014814.00000000,77793030.24450000,0
1679097600000,0.37970000,0.38980000,0.36910000,0.37390000,360335327.00000000,1679183999999,136790748.25160000,194468,179787799.00000000,68267255.53980000,0
1679184000000,0.37390000,0.40000000,0.37360000,0.38570000,476291604.00000000,1679270399999,185211360.24550000,275018,234827804.00000000,91321188.48020000,0
1679270400000,0.38580000,0.39130000,0.37070000,0.37340000,443129416.00000000,1679356799999,168478007.06930000,217102,232492550.00000000,88389967.52090000,0
1679356800000,0.37340000,0.49290000,0.37280000,0.46960000,1698380685.00000000,1679443199999,739147786.68060000,1036761,861860638.00000000,374553019.76560000,0
1679443200000,0.46960000,0.47500000,0.40690000,0.42130000,1409641087.00000000,1679529599999,626614742.01980000,847208,671590386.00000000,299006131.46830000,0
1679529600000,0.42130000,0.45570000,0.41160000,0.44380000,837629903.00000000,1679615999999,368094025.91150000,493112,410294301.00000000,180251821.29650000,0
1679616000000,0.44370000,0.44400000,0.41410000,0.42590000,507977567.00000000,1679702399999,217558570.54520000,282648,254857997.00000000,109141910.33460000,0
1679702400000,0.42600000,0.46500000,0.42230000,0.44290000,635312958.00000000,1679788799999,284432424.32630000,428283,323282019.00000000,144700617.77800000,0
1679788800000,0.44290000,0.46320000,0.44030000,0.44790000,364479792.00000000,1679875199999,164516868.43300000,251330,176384097.00000000,79642209.22750000,0
1679875200000,0.44790000,0.48880000,0.44250000,0.47900000,1003256531.00000000,1679961599999,468907973.96470000,566635,490072282.00000000,228906420.81260000,0
1679961600000,0.47890000,0.53400000,0.46660000,0.51440000,1126346466.00000000,1680047999999,561768921.78600000,675666,550271016.00000000,274493912.09020000,0
1680048000000,0.51450000,0.58500000,0.51450000,0.54250000,1291815558.00000000,1680134399999,710720110.87810000,862122,650365697.00000000,357800046.78040000,0
1680134400000,0.54250000,0.55800000,0.52140000,0.53190000,827691286.00000000,1680220799999,444533562.24790000,535861,420253408.00000000,225765698.84030000,0
1680220800000,0.53190000,0.56400000,0.52570000,0.53740000,532875635.00000000,1680307199999,285494944.49270000,362827,272586852.00000000,146009892.11000000,0
1680393600000,0.50950000,0.52900000,0.50150000,0.51800000,391347744.00000000,1680479999999,202442762.82550000,304023,197069492.00000000,101937712.61330000,0
1680480000000,0.51790000,0.52500000,0.48100000,0.49590000,522070023.00000000,1680566399999,264930891.52450000,375185,263845216.00000000,134011798.40220000,0
1680566400000,0.49580000,0.50780000,0.48710000,0.50260000,360227447.00000000,1680652799999,179555332.69010000,233646,187654340.00000000,93517974.76450000,0
1680652800000,0.50260000,0.52710000,0.49860000,0.50550000,411989031.00000000,1680739199999,210165518.32160000,265503,207173028.00000000,105716749.88320000,0
1680739200000,0.50560000,0.50970000,0.49130000,0.50280000,315900045.00000000,1680825599999,158484620.78960000,226191,159289413.00000000,79927656.29510000,0
1680825600000,0.50280000,0.51560000,0.49710000,0.51260000,318185786.00000000,1680911999999,161500221.09030000,236639,164493145.00000000,83510779.56740000,0
1680912000000,0.51270000,0.51300000,0.50220000,0.50480000,136614694.00000000,1680998399999,69517878.44320000,131248,61730572.00000000,31410989.67580000,0
1680998400000,0.50490000,0.50930000,0.49830000,0.50540000,116122379.00000000,1681084799999,58532234.57800000,99848,56270959.00000000,28366468.52460000,0
1681084800000,0.50530000,0.51990000,0.50000000,0.51760000,264898196.00000000,1681171199999,134434521.21210000,154033,143896871.00000000,72982170.32450000,0
1681171200000,0.51760000,0.52830000,0.51100000,0.51670000,358821527.00000000,1681257599999,186152904.52420000,200576,196281969.00000000,101833414.55270000,0
1681257600000,0.51660000,0.51790000,0.49840000,0.50490000,339100343.00000000,1681343999999,171358646.26420000,186682,165468803.00000000,83606262.07470000,0
1681344000000,0.50490000,0.51560000,0.50140000,0.51250000,273342378.00000000,1681430399999,139036177.39450000,142779,150028631.00000000,76317868.32120000,0
1681430400000,0.51240000,0.54650000,0.51110000,0.52270000,462335443.00000000,1681516799999,243064939.27710000,307971,239258872.00000000,125771859.98550000,0
1681516800000,0.52270000,0.52610000,0.51600000,0.51920000,152508925.00000000,1681603199999,79413896.01970000,105834,72672668.00000000,37848445.34810000,0
1681603200000,0.51920000,0.52440000,0.51520000,0.52090000,157240759.00000000,1681689599999,81721324.83100000,100919,77120853.00000000,40083368.09140000,0
1681689600000,0.52080000,0.52100000,0.50660000,0.51090000,299749754.00000000,1681775999999,153553932.09400000,151791,169784999.00000000,86969122.37100000,0
1681776000000,0.51100000,0.53910000,0.50920000,0.53240000,358112470.00000000,1681862399999,186085470.33040000,179073,203556287.00000000,105733036.76840000,0
1681862400000,0.53250000,0.53750000,0.47100000,0.49110000,620153279.00000000,1681948799999,311042377.47070000,378676,297689655.00000000,149352938.55930000,0
1681948800000,0.49110000,0.49930000,0.46500000,0.47520000,454997513.00000000,1682035199999,219794190.88470000,238238,225466342.00000000,108946968.47540000,0
1682035200000,0.47520000,0.47920000,0.44030000,0.44910000,425209825.00000000,1682121599999,196405832.46140000,230036,214479000.00000000,99149708.26810000,0
1682121600000,0.44910000,0.47610000,0.44550000,0.47190000,242021955.00000000,1682207999999,111879421.84150000,150016,122751042.00000000,56782117.41550000,0
1682208000000,0.47200000,0.47200000,0.45260000,0.46470000,222191297.00000000,1682294399999,103079830.57410000,130715,107544770.00000000,49910312.20600000,0
1682294400000,0.46480000,0.48570000,0.44690000,0.46110000,408426760.00000000,1682380799999,189723462.66290000,227559,219380921.00000000,101918723.90940000,0
1682380800000,0.46100000,0.47230000,0.45060000,0.46950000,377056298.00000000,1682467199999,173172942.79440000,167797,214418124.00000000,98458381.23810000,0
1682467200000,0.46960000,0.48310000,0.43290000,0.46180000,551155391.00000000,1682553599999,256463436.64990000,280441,277180801.00000000,129067214.34410000,0
1682553600000,0.46180000,0.46990000,0.45570000,0.46670000,345756985.00000000,1682639999999,159816336.84410000,166405,170265417.00000000,78665218.14060000,0
1682640000000,0.46660000,0.48300000,0.46370000,0.47960000,384917512.00000000,1682726399999,181922278.91240000,203480,218738540.00000000,103376510.65250000,0
1682726400000,0.47950000,0.48690000,0.47090000,0.47800000,175533507.00000000,1682812799999,84163263.92340000,122677,86163575.00000000,41316920.48980000,0
1682812800000,0.47790000,0.48190000,0.46870000,0.47050000,143199211.00000000,1682899199999,68124656.70540000,91324,71983476.00000000,34241146.28500000,0
1682985600000,0.46480000,0.46620000,0.45740000,0.46450000,330734355.00000000,1683071999999,152988821.87000000,164966,193531826.00000000,89527161.82750000,0
1683072000000,0.46440000,0.46550000,0.44970000,0.46320000,341232638.00000000,1683158399999,156013152.93340000,162057,170024695.00000000,77748172.59660000,0
1683158400000,0.46330000,0.46500000,0.45470000,0.46080000,218212542.00000000,1683244799999,100405157.94320000,103839,104800374.00000000,48211996.91580000,0
1683244800000,0.46080000,0.47060000,0.45450000,0.46710000,292855620.00000000,1683331199999,135599010.59340000,160893,169635559.00000000,78543890.01810000,0
1683331200000,0.46710000,0.46950000,0.45120000,0.45820000,168649976.00000000,1683417599999,77457021.98290000,119808,83169782.00000000,38187411.73770000,0
1683417600000,0.45820000,0.46010000,0.44570000,0.44900000,119401215.00000000,1683503999999,54412904.30180000,93375,58708515.00000000,26760564.00330000,0
1683504000000,0.44910000,0.45120000,0.41000000,0.42830000,483055933.00000000,1683590399999,208516112.01430000,248533,260574568.00000000,112537710.46040000,0
1683590400000,0.42830000,0.43080000,0.42020000,0.42890000,331497882.00000000,1683676799999,140698488.13520000,145474,197912958.00000000,84006182.79870000,0
1683676800000,0.42890000,0.43400000,0.41190000,0.43030000,334930240.00000000,1683763199999,142959031.41460000,178622,169496400.00000000,72345614.76890000,0
1683763200000,0.43030000,0.43050000,0.41140000,0.42070000,288769811.00000000,1683849599999,121888401.60440000,132230,137805383.00000000,58158833.39610000,0
1683849600000,0.42070000,0.44460000,0.41570000,0.43050000,408757650.00000000,1683935999999,174665763.12400000,243770,210588138.00000000,89981284.95510000,0
1683936000000,0.43050000,0.43060000,0.42270000,0.42400000,102125283.00000000,1684022399999,43502508.72220000,64588,49640570.00000000,21146725.79680000,0
1684022400000,0.42400000,0.43170000,0.42100000,0.42530000,97517794.00000000,1684108799999,41556708.16180000,60061,52601438.00000000,22422149.41900000,0
1684108800000,0.42530000,0.43040000,0.42140000,0.42730000,263543031.00000000,1684195199999,112456043.08080000,124386,158293157.00000000,67552534.82680000,0
1684195200000,0.42730000,0.44300000,0.41740000,0.44250000,357854908.00000000,1684281599999,152521020.85900000,160937,209342171.00000000,89175665.99600000,0
1684281600000,0.44260000,0.46160000,0.43750000,0.44840000,511331200.00000000,1684367999999,229071343.79150000,303334,266439406.00000000,119349365.16790000,0
1684368000000,0.44850000,0.47300000,0.44300000,0.45960000,420292099.00000000,1684454399999,192595312.62750000,286958,208407888.00000000,95500114.62040000,0
1684454400000,0.45970000,0.47550000,0.45730000,0.46750000,327924286.00000000,1684540799999,152613054.25210000,222000,184241465.00000000,85740879.84330000,0
1684540800000,0.46740000,0.47190000,0.46180000,0.46850000,133085427.00000000,1684627199999,62057504.81930000,103913,66548456.00000000,31033845.71090000,0
1684627200000,0.46850000,0.47060000,0.45500000,0.45750000,152105849.00000000,1684713599999,70385641.08230000,103117,74842890.00000000,34626497.50740000,0
1684713600000,0.45740000,0.46740000,0.44960000,0.46180000,289989578.00000000,1684799999999,133114497.63570000,155907,168051252.00000000,77144550.02220000,0
1684800000000,0.46180000,0.46720000,0.45830000,0.46510000,270491006.00000000,1684886399999,125016933.04840000,125211,159997721.00000000,73941129.09870000,0
1684886400000,0.46510000,0.46510000,0.44570000,0.45300000,334128026.00000000,1684972799999,151915102.11760000,156624,164644911.00000000,74827055.06600000,0
1684972800000,0.45300000,0.45510000,0.44310000,0.45380000,190174437.00000000,1685059199999,85627895.25440000,102425,93900082.00000000,42279329.75200000,0
1685059200000,0.45380000,0.46990000,0.45240000,0.46840000,284645154.00000000,1685145599999,132032922.15730000,145800,163785848.00000000,75969540.65850000,0
1685145600000,0.46840000,0.47920000,0.46520000,0.47140000,178798933.00000000,1685231999999,84283690.66920000,123858,85960639.00000000,40522471.81330000,0
1685232000000,0.47140000,0.48630000,0.46990000,0.48200000,166534206.00000000,1685318399999,79310781.48410000,109213,84625366.00000000,40300303.57190000,0
1685318400000,0.48200000,0.49540000,0.47610000,0.49460000,328535756.00000000,1685404799999,158994730.90890000,193651,183345634.00000000,88706697.88330000,0
1685404800000,0.49460000,0.52930000,0.48930000,0.52050000,662891231.00000000,1685491199999,337412103.77000000,428094,361416168.00000000,183850739.14500000,0
1685491200000,0.52050000,0.52800000,0.50090000,0.51660000,440917044.00000000,1685577599999,226321932.84990000,297874,222947424.00000000,114438129.68340000,0
1685664000000,0.50650000,0.52710000,0.50330000,0.52440000,293048961.00000000,1685750399999,151414189.60360000,168266,163782927.00000000,84630227.65750000,0
1685750400000,0.52450000,0.53400000,0.51440000,0.51880000,172139129.00000000,1685836799999,89930000.89530000,119886,85366058.00000000,44602695.44380000,0
1685836800000,0.51880000,0.54700000,0.51510000,0.53590000,250235168.00000000,1685923199999,133246493.09510000,159074,131291892.00000000,69938934.99420000,0
1685923200000,0.53590000,0.54310000,0.48670000,0.50900000,616993814.00000000,1686009599999,319477652.49250000,430141,314269228.00000000,163020175.21410000,0
1686009600000,0.50890000,0.53280000,0.49520000,0.53000000,458413458.00000000,1686095999999,234690913.82990000,307055,242508753.00000000,124128459.92570000,0
1686096000000,0.53000000,0.53840000,0.50700000,0.51830000,467474175.00000000,1686182399999,244889718.12410000,326396,235939314.00000000,123665271.52160000,0
1686182400000,0.51830000,0.52780000,0.51560000,0.52360000,262982251.00000000,1686268799999,137027019.71610000,177957,131593138.00000000,68553433.21420000,0
1686268800000,0.52370000,0.54180000,0.52050000,0.53800000,352068623.00000000,1686355199999,187158472.46520000,236747,179338500.00000000,95329263.73070000,0
1686355200000,0.53800000,0.53880000,0.47200000,0.50670000,609302319.00000000,1686441599999,304346642.22940000,492361,293296020.00000000,146470937.61370000,0
1686441600000,0.50670000,0.52930000,0.50270000,0.52080000,221202480.00000000,1686527999999,113523633.24130000,164718,111715728.00000000,57337359.54850000,0
1686528000000,0.52090000,0.52800000,0.50860000,0.52510000,356547544.00000000,1686614399999,184693488.55440000,234513,193429811.00000000,100191887.04560000,0
1686614400000,0.52510000,0.56580000,0.50540000,0.51920000,771631184.00000000,1686700799999,411364100.77330000,559433,397475690.00000000,211722384.51150000,0
1686700800000,0.51930000,0.52050000,0.46100000,0.48010000,544396397.00000000,1686787199999,270686306.37220000,340474,271736762.00000000,135176345.53350000,0
1686787200000,0.48020000,0.48580000,0.46630000,0.48010000,337742736.00000000,1686873599999,161264378.62390000,202319,170047109.00000000,81203505.21210000,0
1686873600000,0.48010000,0.48330000,0.45580000,0.47590000,376661662.00000000,1686959999999,177084797.88480000,223245,202226513.00000000,95103017.31490000,0
1686960000000,0.47580000,0.48690000,0.46940000,0.47940000,189579671.00000000,1687046399999,90724364.30140000,114551,93331001.00000000,44666208.35930000,0
1687046400000,0.47940000,0.49790000,0.47410000,0.48680000,225020544.00000000,1687132799999,109694269.25140000,162331,114826765.00000000,55992741.86850000,0
1687132800000,0.48680000,0.49910000,0.48110000,0.49360000,322187608.00000000,1687219199999,158029204.57140000,171967,185635687.00000000,91030496.42200000,0
1687219200000,0.49350000,0.49670000,0.47160000,0.49290000,378325906.00000000,1687305599999,183652110.86900000,194078,216177701.00000000,104945447.76170000,0
1687305600000,0.49280000,0.50340000,0.48920000,0.49990000,408749828.00000000,1687391999999,202941709.10740000,223743,201253336.00000000,99901919.98250000,0
1687392000000,0.49990000,0.52720000,0.48210000,0.49380000,442729597.00000000,1687478399999,223220058.13740000,282412,220460792.00000000,111186415.84320000,0
1687478400000,0.49370000,0.50230000,0.48400000,0.49610000,345391930.00000000,1687564799999,170930777.44840000,202216,175959099.00000000,87070644.97460000,0
1687564800000,0.49600000,0.49610000,0.47800000,0.48650000,193097516.00000000,1687651199999,94403166.46080000,119543,87559930.00000000,42799028.24980000,0
1687651200000,0.48650000,0.49770000,0.48290000,0.49030000,191583170.00000000,1687737599999,93843422.80920000,110926,91535455.00000000,44847196.91090000,0
1687737600000,0.49030000,0.49190000,0.47010000,0.47900000,305338027.00000000,1687823999999,147000463.67210000,163717,164313915.00000000,79125978.46150000,0
1687824000000,0.47900000,0.48510000,0.47590000,0.48380000,291583944.00000000,1687910399999,140122274.28910000,132593,170409437.00000000,81890011.90340000,0
1687910400000,0.48390000,0.48440000,0.44930000,0.46470000,325837765.00000000,1687996799999,153329584.79290000,164563,160054361.00000000,75360618.77250000,0
1687996800000,0.46480000,0.47730000,0.46120000,0.47470000,211214558.00000000,1688083199999,99147276.31410000,102466,99428284.00000000,46653603.34170000,0
1688083200000,0.47470000,0.48270000,0.44980000,0.47290000,393612239.00000000,1688169599999,185778507.62270000,219961,206804219.00000000,97637006.35970000,0
1688256000000,0.47320000,0.49610000,0.46970000,0.48450000,337155089.00000000,1688342399999,163094434.96590000,204517,169389025.00000000,81968064.09370000,0
1688342400000,0.48440000,0.49140000,0.47840000,0.48900000,357020349.00000000,1688428799999,172807675.49560000,177511,195183785.00000000,94480944.93430000,0
1688428800000,0.48900000,0.49350000,0.48160000,0.48720000,299439491.00000000,1688515199999,146031583.73950000,139674,165140768.00000000,80532724.37250000,0
1688515200000,0.48720000,0.49190000,0.46960000,0.47770000,292620010.00000000,1688601599999,140622559.53250000,148600,142142736.00000000,68265941.17870000,0
1688601600000,0.47770000,0.48420000,0.46120000,0.46220000,304125111.00000000,1688687999999,143805418.80020000,146023,145499308.00000000,68749062.66730000,0
1688688000000,0.46220000,0.47080000,0.45750000,0.46870000,230688947.00000000,1688774399999,107533605.76970000,98575,128623111.00000000,59963241.05520000,0
1688774400000,0.46860000,0.47480000,0.46490000,0.47040000,116031881.00000000,1688860799999,54396568.34640000,67003,54698166.00000000,25647459.46660000,0
1688860800000,0.47050000,0.47170000,0.46640000,0.46800000,80147955.00000000,1688947199999,37629361.63380000,49473,37615860.00000000,17660411.66440000,0
1688947200000,0.46810000,0.48000000,0.46220000,0.47800000,334545737.00000000,1689033599999,157526649.34440000,128843,196678652.00000000,92586651.07850000,0
1689033600000,0.47800000,0.47840000,0.47090000,0.47530000,225681776.00000000,1689119999999,107129231.83820000,91922,142244626.00000000,67514288.80230000,0
1689120000000,0.47530000,0.47720000,0.46480000,0.47100000,220670755.00000000,1689206399999,104191095.76750000,92981,116953580.00000000,55207497.84420000,0
1689206400000,0.47100000,0.93800000,0.46950000,0.81530000,2499971165.00000000,1689292799999,1758482749.75090000,2895839,1283335461.00000000,902411938.54000000,0
1689292800000,0.81510000,0.82530000,0.66860000,0.71790000,1525175518.00000000,1689379199999,1152019101.99450000,1488766,747023143.00000000,564392817.14850000,0
1689379200000,0.71780000,0.73620000,0.69190000,0.71450000,703355719.00000000,1689465599999,504452504.48320000,570922,352604001.00000000,252898894.66600000,0
1689465600000,0.71440000,0.79000000,0.70200000,0.74680000,946644269.00000000,1689551999999,709571949.06540000,702277,468579505.00000000,351170171.93950000,0
